,subject.id,subject.mass,cage,Date.Time,vo2,vco2,ee,rer,feed,feed.acc,drink,drink.acc,xytot,xyamb,wheel,wheel.acc,pedmeter,allmeter,body.temp,hour,day,exp.hour,exp.day,Diet..LF.or.HF.,cal.g,FEED.KCAL.,FEED.ACC.Kcal.,room.temperature.C
4651,2_D16,37.8,107,5/6/15 12:16,132.3378,98.28,0.63024095,0.742644959,0.05,10.43,NA,NA,182,14,NA,NA,NA,NA,NA,5/13/15 12:00,5/14/15,51,2,HF,5.21,0.2605,63.1452,22
4652,2_D16,37.8,107,5/6/15 12:34,177.5844,134.757,0.848901362,0.758833546,0,10.43,NA,NA,997,437,NA,NA,NA,NA,NA,5/13/15 12:00,5/14/15,51,2,HF,5.21,0,63.1452,22
4653,2_D16,37.8,107,5/6/15 12:52,153.6948,116.802,0.734894219,0.759960649,0,10.43,NA,NA,1123,360,NA,NA,NA,NA,NA,5/13/15 12:00,5/14/15,51,2,HF,5.21,0,63.1452,22
4654,2_D16,37.8,107,5/6/15 13:10,111.699,79.4178,0.528041846,0.710998308,0,10.43,NA,NA,67,10,NA,NA,NA,NA,NA,5/13/15 13:00,5/14/15,52,2,HF,5.21,0,63.1452,22
4655,2_D16,37.8,107,5/6/15 13:28,121.527,87.129,0.575302581,0.716951788,0.01,10.44,NA,NA,9,1,NA,NA,NA,NA,NA,5/13/15 13:00,5/14/15,52,2,HF,5.21,0.0521,63.1973,22
4656,2_D16,37.8,EVENT,5/6/15 13:46,133.1694,95.634,0.630591809,0.718137951,0.02,10.46,NA,NA,766,352,NA,NA,NA,NA,NA,5/13/15 13:00,5/14/15,52,2,HF,5.21,0.1042,63.3015,22
4657,2_D16,37.8,107,5/6/15 14:04,138.6504,98.9226,0.655829622,0.71346783,-0.02,10.44,NA,NA,232,21,NA,NA,NA,NA,NA,5/13/15 14:00,5/14/15,53,2,HF,5.21,-0.1042,63.1973,22
4658,2_D16,37.8,107,5/6/15 14:22,143.9424,107.8812,0.686593606,0.74947479,0.15,10.59,NA,NA,508,91,NA,NA,NA,NA,NA,5/13/15 14:00,5/14/15,53,2,HF,5.21,0.7815,63.9788,22
4659,2_D16,37.8,107,5/6/15 14:40,132.2622,98.7714,0.630486499,0.746784796,-0.01,10.58,NA,NA,304,36,NA,NA,NA,NA,NA,5/13/15 14:00,5/14/15,53,2,HF,5.21,-0.0521,63.9267,22
4660,2_D16,37.8,107,5/6/15 14:58,133.3962,100.0944,0.636418831,0.750354208,0.07,10.65,NA,NA,112,13,NA,NA,NA,NA,NA,5/13/15 14:00,5/14/15,53,2,HF,5.21,0.3647,64.2914,22
4661,2_D16,37.8,107,5/6/15 15:16,127.5372,101.0016,0.614331875,0.791938352,0.11,10.76,NA,NA,99,16,NA,NA,NA,NA,NA,5/13/15 15:00,5/14/15,54,2,HF,5.21,0.5731,64.8645,22
4662,2_D16,37.8,107,5/6/15 15:34,158.6844,128.4822,0.767476534,0.809671272,0,10.76,NA,NA,834,157,NA,NA,NA,NA,NA,5/13/15 15:00,5/14/15,54,2,HF,5.21,0,64.8645,22
4663,2_D16,37.8,107,5/6/15 15:52,135.8532,104.7438,0.651244104,0.771007234,0,10.76,NA,NA,728,157,NA,NA,NA,NA,NA,5/13/15 15:00,5/14/15,54,2,HF,5.21,0,64.8645,22
4664,2_D16,37.8,107,5/6/15 16:10,133.6986,96.4278,0.633555329,0.721232683,0,10.76,NA,NA,56,13,NA,NA,NA,NA,NA,5/13/15 16:00,5/14/15,55,2,HF,5.21,0,64.8645,22
4665,2_D16,37.8,107,5/6/15 16:28,147.4956,115.668,0.709208968,0.784213224,0.07,10.83,NA,NA,343,21,NA,NA,NA,NA,NA,5/13/15 16:00,5/14/15,55,2,HF,5.21,0.3647,65.2292,22
4666,2_D16,37.8,107,5/6/15 16:46,128.2176,96.8436,0.612414583,0.755306604,0.01,10.84,NA,NA,59,2,NA,NA,NA,NA,NA,5/13/15 16:00,5/14/15,55,2,HF,5.21,0.0521,65.2813,22
4667,2_D16,37.8,107,5/6/15 17:04,134.568,107.2386,0.64893838,0.796910112,0.12,10.96,NA,NA,253,21,NA,NA,NA,NA,NA,5/13/15 17:00,5/14/15,56,2,HF,5.21,0.6252,65.9065,22
4668,2_D16,37.8,107,5/6/15 17:22,124.2864,100.8126,0.601311438,0.811131387,0.12,11.08,NA,NA,280,51,NA,NA,NA,NA,NA,5/13/15 17:00,5/14/15,56,2,HF,5.21,0.6252,66.5317,22
4669,2_D16,37.8,107,5/6/15 17:40,133.8876,109.8846,0.649183399,0.820722756,0.11,11.19,NA,NA,307,44,NA,NA,NA,NA,NA,5/13/15 17:00,5/14/15,56,2,HF,5.21,0.5731,67.1048,22
4670,2_D16,37.8,107,5/6/15 17:58,145.7946,114.912,0.701669191,0.78817734,0.01,11.2,NA,NA,334,70,NA,NA,NA,NA,NA,5/13/15 17:00,5/14/15,56,2,HF,5.21,0.0521,67.1569,22
4671,2_D16,37.8,107,5/6/15 18:16,162.54,131.5818,0.786099611,0.809534884,0,11.2,NA,NA,561,178,NA,NA,NA,NA,NA,5/13/15 18:00,5/14/15,57,2,HF,5.21,0,67.1569,22
4672,2_D16,37.8,107,5/6/15 18:34,196.5978,149.6124,0.940263244,0.761007499,1.06,12.26,NA,NA,2184,1071,NA,NA,NA,NA,NA,5/13/15 18:00,5/14/15,57,2,HF,5.21,5.5226,72.6795,22
4673,2_D16,37.8,107,5/6/15 18:52,189.1134,142.5438,0.902949352,0.753747751,0.55,12.81,NA,NA,1679,708,NA,NA,NA,NA,NA,5/13/15 18:00,5/14/15,57,2,HF,5.21,2.8655,75.545,22
4674,2_D16,37.8,107,5/6/15 19:10,186.3162,139.9734,0.889082725,0.751268006,0.64,13.45,NA,NA,1894,805,NA,NA,NA,NA,NA,5/13/15 19:00,5/14/15,58,2,HF,5.21,3.3344,78.8794,22
4675,2_D16,37.8,107,5/6/15 19:28,148.9698,107.8434,0.706364782,0.723927937,0,13.45,NA,NA,696,105,NA,NA,NA,NA,NA,5/13/15 19:00,5/14/15,58,2,HF,5.21,0,78.8794,22
4676,2_D16,37.8,107,5/6/15 19:46,147.2688,107.9568,0.699786562,0.733059548,0.01,13.46,NA,NA,503,31,NA,NA,NA,NA,NA,5/13/15 19:00,5/14/15,58,2,HF,5.21,0.0521,78.9315,22
4677,2_D16,37.8,107,5/6/15 20:04,141.9768,101.9844,0.672325315,0.718317359,0,13.46,NA,NA,318,17,NA,NA,NA,NA,NA,5/13/15 20:00,5/14/15,59,2,HF,5.21,0,78.9315,22
4678,2_D16,37.8,107,5/6/15 20:22,165.5262,122.85,0.788210854,0.74217858,0.05,13.51,NA,NA,633,260,NA,NA,NA,NA,NA,5/13/15 20:00,5/14/15,59,2,HF,5.21,0.2605,79.192,22
4679,2_D16,37.8,107,5/6/15 20:40,193.6116,149.0454,0.927867528,0.769816478,0.53,14.04,NA,NA,1727,739,NA,NA,NA,NA,NA,5/13/15 20:00,5/14/15,59,2,HF,5.21,2.7613,81.9533,22
4680,2_D16,37.8,107,5/6/15 20:58,157.6638,117.936,0.751790252,0.748022057,0.11,14.15,NA,NA,1023,148,NA,NA,NA,NA,NA,5/13/15 20:00,5/14/15,59,2,HF,5.21,0.5731,82.5264,22
4681,2_D16,37.8,107,5/6/15 21:16,144.6984,101.4552,0.682465846,0.701149425,0,14.15,NA,NA,292,28,NA,NA,NA,NA,NA,5/13/15 21:00,5/14/15,60,2,HF,5.21,0,82.5264,22
4682,2_D16,37.8,107,5/6/15 21:34,142.2414,101.0394,0.672322934,0.710337497,0,14.15,NA,NA,908,138,NA,NA,NA,NA,NA,5/13/15 21:00,5/14/15,60,2,HF,5.21,0,82.5264,22
4683,2_D16,37.8,107,5/6/15 21:52,146.0214,103.572,0.690020969,0.709293295,0,14.15,NA,NA,483,108,NA,NA,NA,NA,NA,5/13/15 21:00,5/14/15,60,2,HF,5.21,0,82.5264,22
4684,2_D16,37.8,107,5/6/15 22:10,150.1794,106.4448,0.709584964,0.708784294,0.06,14.21,NA,NA,300,22,NA,NA,NA,NA,NA,5/13/15 22:00,5/14/15,61,2,HF,5.21,0.3126,82.839,22
4685,2_D16,37.8,107,5/6/15 22:28,141.2586,100.926,0.668324299,0.714476853,0,14.21,NA,NA,462,57,NA,NA,NA,NA,NA,5/13/15 22:00,5/14/15,61,2,HF,5.21,0,82.839,22
4686,2_D16,37.8,107,5/6/15 22:46,153.2412,112.077,0.727880731,0.731376418,0,14.21,NA,NA,916,267,NA,NA,NA,NA,NA,5/13/15 22:00,5/14/15,61,2,HF,5.21,0,82.839,22
4687,2_D16,37.8,107,5/6/15 23:04,195.2748,145.9836,0.931035848,0.747580333,0.72,14.93,NA,NA,2006,1070,NA,NA,NA,NA,NA,5/13/15 23:00,5/14/15,62,2,HF,5.21,3.7512,86.5902,22
4688,2_D16,37.8,107,5/6/15 23:22,154.224,117.4824,0.737732318,0.761764706,0.21,15.14,NA,NA,1283,477,NA,NA,NA,NA,NA,5/13/15 23:00,5/14/15,62,2,HF,5.21,1.0941,87.6843,22
4689,2_D16,37.8,107,5/6/15 23:40,147.4578,104.895,0.69714506,0.711356063,0,15.14,NA,NA,430,30,NA,NA,NA,NA,NA,5/13/15 23:00,5/14/15,62,2,HF,5.21,0,87.6843,22
4690,2_D16,37.8,107,5/6/15 23:58,141.8256,101.9466,0.671687629,0.718816631,0,15.14,NA,NA,396,30,NA,NA,NA,NA,NA,5/13/15 23:00,5/14/15,62,2,HF,5.21,0,87.6843,22
4691,2_D16,37.8,107,5/7/15 0:16,155.1312,109.998,0.733029847,0.709064327,0.07,15.21,NA,NA,278,13,NA,NA,NA,NA,NA,5/14/15 0:00,5/14/15,63,2,HF,5.21,0.3647,88.049,22
4692,2_D16,37.8,107,5/7/15 0:34,149.2344,108.0702,0.707658412,0.724164134,0,15.21,NA,NA,481,92,NA,NA,NA,NA,NA,5/14/15 0:00,5/14/15,63,2,HF,5.21,0,88.049,22
4693,2_D16,37.8,107,5/7/15 0:52,164.5056,117.747,0.778544752,0.715762868,0.01,15.22,NA,NA,404,86,NA,NA,NA,NA,NA,5/14/15 0:00,5/14/15,63,2,HF,5.21,0.0521,88.1011,22
4694,2_D16,37.8,107,5/7/15 1:10,193.7628,141.6744,0.920311081,0.731174405,0.44,15.66,NA,NA,1674,684,NA,NA,NA,NA,NA,5/14/15 1:00,5/14/15,64,2,HF,5.21,2.2924,90.3935,22
4695,2_D16,37.8,107,5/7/15 1:28,168.8148,124.5888,0.80309434,0.7380206,0.47,16.13,NA,NA,1454,674,NA,NA,NA,NA,NA,5/14/15 1:00,5/14/15,64,2,HF,5.21,2.4487,92.8422,22
4696,2_D16,37.8,107,5/7/15 1:46,147.4578,105.7266,0.698064809,0.716995642,0.01,16.14,NA,NA,655,85,NA,NA,NA,NA,NA,5/14/15 1:00,5/14/15,64,2,HF,5.21,0.0521,92.8943,22
4697,2_D16,37.8,107,5/7/15 2:04,144.1692,102.7782,0.681843506,0.712899843,0,16.14,NA,NA,186,29,NA,NA,NA,NA,NA,5/14/15 2:00,5/14/15,65,2,HF,5.21,0,92.8943,22
4698,2_D16,37.8,107,5/7/15 2:22,145.6812,101.4174,0.686297254,0.696159834,0,16.14,NA,NA,345,30,NA,NA,NA,NA,NA,5/14/15 2:00,5/14/15,65,2,HF,5.21,0,92.8943,22
4699,2_D16,37.8,107,5/7/15 2:40,148.554,106.1802,0.702886615,0.71475827,0.03,16.17,NA,NA,295,47,NA,NA,NA,NA,NA,5/14/15 2:00,5/14/15,65,2,HF,5.21,0.1563,93.0506,22
4700,2_D16,37.8,107,5/7/15 2:58,153.1278,109.0152,0.724047471,0.711922982,0.01,16.18,NA,NA,635,131,NA,NA,NA,NA,NA,5/14/15 2:00,5/14/15,65,2,HF,5.21,0.0521,93.1027,22
4701,2_D16,37.8,107,5/7/15 3:16,185.3334,135.3996,0.880150887,0.730573118,0.31,16.49,NA,NA,1423,640,NA,NA,NA,NA,NA,5/14/15 3:00,5/14/15,66,2,HF,5.21,1.6151,94.7178,22
4702,2_D16,37.8,107,5/7/15 3:34,175.4676,130.4856,0.835834885,0.743644981,0.46,16.95,NA,NA,1698,740,NA,NA,NA,NA,NA,5/14/15 3:00,5/14/15,66,2,HF,5.21,2.3966,97.1144,22
4703,2_D16,37.8,107,5/7/15 3:52,133.245,96.579,0.631934919,0.724822695,0.01,16.96,NA,NA,760,108,NA,NA,NA,NA,NA,5/14/15 3:00,5/14/15,66,2,HF,5.21,0.0521,97.1665,22
4704,2_D16,37.8,107,5/7/15 4:10,136.836,98.6958,0.648428231,0.721270718,0,16.96,NA,NA,86,1,NA,NA,NA,NA,NA,5/14/15 4:00,5/14/15,67,2,HF,5.21,0,97.1665,22
4705,2_D16,37.8,107,5/7/15 4:28,151.4646,110.0736,0.71866339,0.726728226,0.01,16.97,NA,NA,252,24,NA,NA,NA,NA,NA,5/14/15 4:00,5/14/15,67,2,HF,5.21,0.0521,97.2186,22
4706,2_D16,37.8,107,5/7/15 4:46,150.8976,111.4722,0.717975695,0.738727455,0.01,16.98,NA,NA,1068,291,NA,NA,NA,NA,NA,5/14/15 4:00,5/14/15,67,2,HF,5.21,0.0521,97.2707,22
4707,2_D16,37.8,107,5/7/15 5:04,140.427,100.6614,0.664754315,0.716823688,0,16.98,NA,NA,434,17,NA,NA,NA,NA,NA,5/14/15 5:00,5/14/15,68,2,HF,5.21,0,97.2707,22
4708,2_D16,37.8,107,5/7/15 5:22,158.1552,112.3794,0.74758126,0.710564054,0.05,17.03,NA,NA,408,110,NA,NA,NA,NA,NA,5/14/15 5:00,5/14/15,68,2,HF,5.21,0.2605,97.5312,22
4709,2_D16,37.8,107,5/7/15 5:40,184.9176,143.3376,0.887291647,0.775143091,0.47,17.5,NA,NA,1668,833,NA,NA,NA,NA,NA,5/14/15 5:00,5/14/15,68,2,HF,5.21,2.4487,99.9799,22
4710,2_D16,37.8,107,5/7/15 5:58,162.0864,123.3036,0.775156284,0.760727612,0.26,17.76,NA,NA,1418,469,NA,NA,NA,NA,NA,5/14/15 5:00,5/14/15,68,2,HF,5.21,1.3546,101.3345,22
4711,2_D16,37.8,107,5/7/15 6:16,127.9152,92.3832,0.606289622,0.722222222,0.01,17.77,NA,NA,518,75,NA,NA,NA,NA,NA,5/14/15 6:00,5/14/15,69,2,HF,5.21,0.0521,101.3866,22
4712,2_D16,37.8,107,5/7/15 6:34,121.527,86.1462,0.574215604,0.708864697,0,17.77,NA,NA,17,2,NA,NA,NA,NA,NA,5/14/15 6:00,5/14/15,69,2,HF,5.21,0,101.3866,22
4713,2_D16,37.8,107,5/7/15 6:52,142.8084,103.4964,0.677274923,0.724722075,0.11,17.88,NA,NA,282,35,NA,NA,NA,NA,NA,5/14/15 6:00,5/14/15,69,2,HF,5.21,0.5731,101.9597,22
4714,2_D16,37.8,107,5/7/15 7:10,133.7364,99.6408,0.637257877,0.745053703,0,17.88,NA,NA,261,10,NA,NA,NA,NA,NA,5/14/15 7:00,5/15/15,70,3,HF,5.21,0,101.9597,22
4715,2_D16,37.8,107,5/7/15 7:28,120.9222,88.83,0.57480037,0.734604564,0,17.88,NA,NA,78,5,NA,NA,NA,NA,NA,5/14/15 7:00,5/15/15,70,3,HF,5.21,0,101.9597,22
4716,2_D16,37.8,107,5/7/15 7:46,131.4684,100.9638,0.629782927,0.767970098,0.03,17.91,NA,NA,528,40,NA,NA,NA,NA,NA,5/14/15 7:00,5/15/15,70,3,HF,5.21,0.1563,102.116,22
4717,2_D16,37.8,107,5/7/15 8:04,123.5304,92.7234,0.589385387,0.750611995,0,17.91,NA,NA,204,17,NA,NA,NA,NA,NA,5/14/15 8:00,5/15/15,71,3,HF,5.21,0,102.116,22
4718,2_D16,37.8,107,5/7/15 8:22,140.0868,103.6854,0.666758131,0.740151106,0,17.91,NA,NA,317,45,NA,NA,NA,NA,NA,5/14/15 8:00,5/15/15,71,3,HF,5.21,0,102.116,22
4719,2_D16,37.8,107,5/7/15 8:40,131.6196,93.177,0.621766606,0.707926479,0,17.91,NA,NA,52,0,NA,NA,NA,NA,NA,5/14/15 8:00,5/15/15,71,3,HF,5.21,0,102.116,22
4720,2_D16,37.8,107,5/7/15 8:58,117.747,87.129,0.560405601,0.739967897,0.02,17.93,NA,NA,99,12,NA,NA,NA,NA,NA,5/14/15 8:00,5/15/15,71,3,HF,5.21,0.1042,102.2202,22
4721,2_D16,37.8,107,5/7/15 9:16,147.42,112.3038,0.705190223,0.761794872,0.03,17.96,NA,NA,155,64,NA,NA,NA,NA,NA,5/14/15 9:00,5/15/15,72,3,HF,5.21,0.1563,102.3765,22
4722,2_D16,37.8,EVENT,5/7/15 9:34,162.7668,123.3036,0.77783774,0.757547608,0.79,18.75,NA,NA,1881,918,NA,NA,NA,NA,NA,5/14/15 9:00,5/15/15,72,3,HF,5.21,4.1159,106.4924,22
4723,2_D16,37.8,107,5/7/15 9:52,163.8252,119.9016,0.778246283,0.731887402,0,18.75,NA,NA,886,143,NA,NA,NA,NA,NA,5/14/15 9:00,5/15/15,72,3,HF,5.21,0,106.4924,22
4724,2_D16,37.8,107,5/7/15 10:10,139.2174,97.2972,0.656266477,0.698886777,0.08,18.83,NA,NA,68,13,NA,NA,NA,NA,NA,5/14/15 10:00,5/15/15,73,3,HF,5.21,0.4168,106.9092,22
4725,2_D16,37.8,107,5/7/15 10:28,129.9186,96.201,0.618407509,0.740471341,0.08,18.91,NA,NA,109,13,NA,NA,NA,NA,NA,5/14/15 10:00,5/15/15,73,3,HF,5.21,0.4168,107.326,22
4726,2_D16,37.8,107,5/7/15 10:46,128.6334,102.816,0.620658725,0.79929474,0.03,18.94,NA,NA,48,9,NA,NA,NA,NA,NA,5/14/15 10:00,5/15/15,73,3,HF,5.21,0.1563,107.4823,22
4727,2_D16,37.8,107,5/7/15 11:04,129.0492,97.9776,0.616946123,0.759226714,0.01,18.95,NA,NA,522,93,NA,NA,NA,NA,NA,5/14/15 11:00,5/15/15,74,3,HF,5.21,0.0521,107.5344,22
4728,2_D16,37.8,107,5/7/15 11:22,128.6712,97.1082,0.614494868,0.754700353,0.09,19.04,NA,NA,236,10,NA,NA,NA,NA,NA,5/14/15 11:00,5/15/15,74,3,HF,5.21,0.4689,108.0033,22
4729,2_D16,37.8,107,5/7/15 11:40,126.819,96.1254,0.606108371,0.757973174,0,19.04,NA,NA,105,1,NA,NA,NA,NA,NA,5/14/15 11:00,5/15/15,74,3,HF,5.21,0,108.0033,22
4730,2_D16,37.8,107,5/7/15 11:58,152.523,120.2418,0.734080574,0.788351921,0.07,19.11,NA,NA,525,49,NA,NA,NA,NA,NA,5/14/15 11:00,5/15/15,74,3,HF,5.21,0.3647,108.368,22
4731,2_D16,37.8,107,5/7/15 12:16,120.5442,89.6994,0.574272229,0.744120414,0,19.11,NA,NA,29,5,NA,NA,NA,NA,NA,5/14/15 12:00,5/15/15,75,3,HF,5.21,0,108.368,22
4732,2_D16,37.8,107,5/7/15 12:34,121.1868,95.2938,0.582992122,0.786338116,0.05,19.16,NA,NA,33,7,NA,NA,NA,NA,NA,5/14/15 12:00,5/15/15,75,3,HF,5.21,0.2605,108.6285,22
4733,2_D16,37.8,107,5/7/15 12:52,132.4134,101.4552,0.634050661,0.7662004,0.07,19.23,NA,NA,219,49,NA,NA,NA,NA,NA,5/14/15 12:00,5/15/15,75,3,HF,5.21,0.3647,108.9932,22
4734,2_D16,37.8,107,5/7/15 13:10,129.4272,101.7576,0.622616501,0.786214953,0,19.23,NA,NA,469,70,NA,NA,NA,NA,NA,5/14/15 13:00,5/15/15,76,3,HF,5.21,0,108.9932,22
4735,2_D16,37.8,107,5/7/15 13:28,126.4032,98.0532,0.60660185,0.775717703,0.09,19.32,NA,NA,75,21,NA,NA,NA,NA,NA,5/14/15 13:00,5/15/15,76,3,HF,5.21,0.4689,109.4621,22
4736,2_D16,37.8,107,5/7/15 13:46,158.8356,129.465,0.76915939,0.815088053,0.01,19.33,NA,NA,710,121,NA,NA,NA,NA,NA,5/14/15 13:00,5/15/15,76,3,HF,5.21,0.0521,109.5142,22
4737,2_D16,37.8,107,5/7/15 14:04,135.8154,99.9054,0.645743864,0.735596994,0,19.33,NA,NA,457,39,NA,NA,NA,NA,NA,5/14/15 14:00,5/15/15,77,3,HF,5.21,0,109.5142,22
4738,2_D16,37.8,107,5/7/15 14:22,134.4546,102.06,0.642763939,0.759066629,0.04,19.37,NA,NA,66,3,NA,NA,NA,NA,NA,5/14/15 14:00,5/15/15,77,3,HF,5.21,0.2084,109.7226,22
4739,2_D16,37.8,107,5/7/15 14:40,125.9496,95.7852,0.602305805,0.760504202,0,19.37,NA,NA,137,4,NA,NA,NA,NA,NA,5/14/15 14:00,5/15/15,77,3,HF,5.21,0,109.7226,22
4740,2_D16,37.8,107,5/7/15 14:58,127.4238,99.7164,0.612463534,0.782557105,0.08,19.45,NA,NA,113,17,NA,NA,NA,NA,NA,5/14/15 14:00,5/15/15,77,3,HF,5.21,0.4168,110.1394,22
4741,2_D16,37.8,107,5/7/15 15:16,159.3648,130.5234,0.772415557,0.81902277,0.09,19.54,NA,NA,641,68,NA,NA,NA,NA,NA,5/14/15 15:00,5/15/15,78,3,HF,5.21,0.4689,110.6083,22
4742,2_D16,37.8,107,5/7/15 15:34,174.9384,139.86,0.844117394,0.799481417,0.75,20.29,NA,NA,1536,622,NA,NA,NA,NA,NA,5/14/15 15:00,5/15/15,78,3,HF,5.21,3.9075,114.5158,22
4743,2_D16,37.8,107,5/7/15 15:52,147.4578,110.0358,0.702830785,0.746218918,0,20.29,NA,NA,571,102,NA,NA,NA,NA,NA,5/14/15 15:00,5/15/15,78,3,HF,5.21,0,114.5158,22
4744,2_D16,37.8,107,5/7/15 16:10,132.0732,95.5962,0.626229878,0.72381225,0.09,20.38,NA,NA,327,30,NA,NA,NA,NA,NA,5/14/15 16:00,5/15/15,79,3,HF,5.21,0.4689,114.9847,22
4745,2_D16,37.8,107,5/7/15 16:28,137.7432,104.9706,0.658943435,0.762074643,0,20.38,NA,NA,67,8,NA,NA,NA,NA,NA,5/14/15 16:00,5/15/15,79,3,HF,5.21,0,114.9847,22
4746,2_D16,37.8,107,5/7/15 16:46,140.4648,106.3692,0.671216112,0.757265877,0.08,20.46,NA,NA,263,83,NA,NA,NA,NA,NA,5/14/15 16:00,5/15/15,79,3,HF,5.21,0.4168,115.4015,22
4747,2_D16,37.8,107,5/7/15 17:04,145.5678,112.3416,0.697932509,0.771747598,0.01,20.47,NA,NA,566,107,NA,NA,NA,NA,NA,5/14/15 17:00,5/15/15,80,3,HF,5.21,0.0521,115.4536,22
4748,2_D16,37.8,107,5/7/15 17:22,132.3,97.6752,0.629423071,0.738285714,0,20.47,NA,NA,38,1,NA,NA,NA,NA,NA,5/14/15 17:00,5/15/15,80,3,HF,5.21,0,115.4536,22
4749,2_D16,37.8,107,5/7/15 17:40,122.9634,91.0602,0.585311341,0.740547187,0,20.47,NA,NA,78,13,NA,NA,NA,NA,NA,5/14/15 17:00,5/15/15,80,3,HF,5.21,0,115.4536,22
4750,2_D16,37.8,107,5/7/15 17:58,142.506,112.2282,0.685740535,0.787533156,0.08,20.55,NA,NA,379,79,NA,NA,NA,NA,NA,5/14/15 17:00,5/15/15,80,3,HF,5.21,0.4168,115.8704,22
4751,2_D16,37.8,107,5/7/15 18:16,169.4952,132.867,0.814931485,0.783898305,0.06,20.61,NA,NA,553,106,NA,NA,NA,NA,NA,5/14/15 18:00,5/15/15,81,3,HF,5.21,0.3126,116.183,22
4752,2_D16,37.8,107,5/7/15 18:34,187.8282,147.231,0.903068422,0.783859932,0.07,20.68,NA,NA,1688,670,NA,NA,NA,NA,NA,5/14/15 18:00,5/15/15,81,3,HF,5.21,0.3647,116.5477,22
4753,2_D16,37.8,107,5/7/15 18:52,185.3334,143.073,0.888637667,0.771976341,0.33,21.01,NA,NA,2118,1085,NA,NA,NA,NA,NA,5/14/15 18:00,5/15/15,81,3,HF,5.21,1.7193,118.267,22
4754,2_D16,37.8,107,5/7/15 19:10,167.9454,130.1832,0.805855441,0.775151924,0.36,21.37,NA,NA,1774,731,NA,NA,NA,NA,NA,5/14/15 19:00,5/15/15,82,3,HF,5.21,1.8756,120.1426,22
4755,2_D16,37.8,107,5/7/15 19:28,140.7294,101.7198,0.667116664,0.72280419,0,21.37,NA,NA,774,111,NA,NA,NA,NA,NA,5/14/15 19:00,5/15/15,82,3,HF,5.21,0,120.1426,22
4756,2_D16,37.8,107,5/7/15 19:46,143.451,102.1356,0.678302365,0.71198946,0.04,21.41,NA,NA,193,51,NA,NA,NA,NA,NA,5/14/15 19:00,5/15/15,82,3,HF,5.21,0.2084,120.351,22
4757,2_D16,37.8,107,5/7/15 20:04,202.2678,156.0006,0.969674063,0.771257709,0.77,22.18,NA,NA,1860,898,NA,NA,NA,NA,NA,5/14/15 20:00,5/15/15,83,3,HF,5.21,4.0117,124.3627,22
4758,2_D16,37.8,107,5/7/15 20:22,193.347,146.853,0.924399945,0.759530792,0.42,22.6,NA,NA,1701,670,NA,NA,NA,NA,NA,5/14/15 20:00,5/15/15,83,3,HF,5.21,2.1882,126.5509,22
4759,2_D16,37.8,107,5/7/15 20:40,166.2444,124.5888,0.792964393,0.74943156,0,22.6,NA,NA,1309,159,NA,NA,NA,NA,NA,5/14/15 20:00,5/15/15,83,3,HF,5.21,0,126.5509,22
4760,2_D16,37.8,107,5/7/15 20:58,134.946,95.3694,0.637300742,0.706722689,0,22.6,NA,NA,112,10,NA,NA,NA,NA,NA,5/14/15 20:00,5/15/15,83,3,HF,5.21,0,126.5509,22
4761,2_D16,37.8,107,5/7/15 21:16,154.4886,111.4722,0.732127826,0.721556154,0.01,22.61,NA,NA,395,36,NA,NA,NA,NA,NA,5/14/15 21:00,5/15/15,84,3,HF,5.21,0.0521,126.603,22
4762,2_D16,37.8,107,5/7/15 21:34,146.8152,104.6304,0.694319926,0.712667353,0,22.61,NA,NA,654,92,NA,NA,NA,NA,NA,5/14/15 21:00,5/15/15,84,3,HF,5.21,0,126.603,22
4763,2_D16,37.8,107,5/7/15 21:52,148.5918,106.8606,0.703788107,0.719155431,0.08,22.69,NA,NA,230,36,NA,NA,NA,NA,NA,5/14/15 21:00,5/15/15,84,3,HF,5.21,0.4168,127.0198,22
4764,2_D16,37.8,107,5/7/15 22:10,143.64,105.3108,0.682558985,0.733157895,0.09,22.78,NA,NA,284,37,NA,NA,NA,NA,NA,5/14/15 22:00,5/15/15,85,3,HF,5.21,0.4689,127.4887,22
4765,2_D16,37.8,107,5/7/15 22:28,136.9494,101.3796,0.651843423,0.740270494,0.06,22.84,NA,NA,406,5,NA,NA,NA,NA,NA,5/14/15 22:00,5/15/15,85,3,HF,5.21,0.3126,127.8013,22
4766,2_D16,37.8,107,5/7/15 22:46,141.4098,108.297,0.677072504,0.765838011,0,22.84,NA,NA,314,38,NA,NA,NA,NA,NA,5/14/15 22:00,5/15/15,85,3,HF,5.21,0,127.8013,22
4767,2_D16,37.8,107,5/7/15 23:04,163.7118,122.283,0.780433202,0.74694066,0.01,22.85,NA,NA,1047,194,NA,NA,NA,NA,NA,5/14/15 23:00,5/15/15,86,3,HF,5.21,0.0521,127.8534,22
4768,2_D16,37.8,107,5/7/15 23:22,144.963,104.4414,0.686811371,0.720469361,0.05,22.9,NA,NA,271,38,NA,NA,NA,NA,NA,5/14/15 23:00,5/15/15,86,3,HF,5.21,0.2605,128.1139,22
4769,2_D16,37.8,107,5/7/15 23:40,188.7732,149.7636,0.909593723,0.793352022,0.43,23.33,NA,NA,1399,577,NA,NA,NA,NA,NA,5/14/15 23:00,5/15/15,86,3,HF,5.21,2.2403,130.3542,22
