EarTag,LabID,Experiment Started,Group/Cage,O2 Calibration Date,CO2 Calibration Date,Subject Mass [g],Reference Settle Time [s],Reference Measure Time [s],Cage Settle Time [s],Cage Measure Time [s],Reference Method,Heat Calculation Method,INTERVAL [#],CHAN,DATE.TIME,VO2 [ml/kg/hr],O2IN [%],O2OUT [%],DO2,ACCO2 [l],VCO2 [ml/kg/hr],CO2IN [%],CO2OUT [%],DCO2,ACCCO2 [l],RER,HEAT [kcal/hr],FLOW [lpm],STATUS1,FEED1 [g],FEED1.ACC [g],DRINK1 [ml],DRINK1.ACC [ml],XTOT [counts],XAMB [counts],ZTOT [counts]
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,25,111,02.09.2010 07:00:52 ,1991,20.89,20.62,0.27,1.3,1550,0.043,0.266,0.223,1.1,0.778,0.3,0.4,STABLE,0,1.71,0,2.72,275,134,160
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,26,111,02.09.2010 07:40:52 ,2613,20.89,20.53,0.36,1.4,2108,0.043,0.346,0.303,1.2,0.807,0.4,0.4,STABLE,0.11,1.82,0.12,2.84,1386,562,314
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,27,111,02.09.2010 08:20:52 ,2276,20.89,20.57,0.32,1.4,1877,0.043,0.313,0.27,1.2,0.825,0.4,0.4,STABLE,0.04,1.86,0,2.84,845,157,5
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,28,111,02.09.2010 09:00:52 ,2009,20.89,20.61,0.28,1.5,1606,0.042,0.273,0.231,1.2,0.8,0.3,0.4,STABLE,0,1.86,0,2.84,109,24,0
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,29,111,02.09.2010 09:40:52 ,1814,20.89,20.64,0.25,1.5,1473,0.041,0.253,0.212,1.3,0.812,0.3,0.4,STABLE,0,1.86,0,2.84,86,12,0
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,30,111,02.09.2010 10:20:52 ,2500,20.89,20.54,0.35,1.6,2029,0.04,0.332,0.292,1.3,0.812,0.4,0.4,STABLE,0.01,1.87,0,2.84,879,342,30
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,31,111,02.09.2010 11:00:52 ,1913,20.89,20.63,0.26,1.6,1471,0.04,0.252,0.212,1.4,0.769,0.3,0.4,STABLE,-0.01,1.86,0.06,2.9,516,200,63
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,32,111,02.09.2010 11:40:52 ,1822,20.89,20.64,0.25,1.7,1389,0.04,0.24,0.2,1.4,0.763,0.3,0.4,STABLE,0,1.86,0.06,2.96,51,19,0
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,33,111,02.09.2010 12:20:52 ,1944,20.89,20.62,0.26,1.7,1445,0.04,0.248,0.208,1.4,0.744,0.3,0.4,STABLE,0,1.86,0,2.96,202,41,0
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,34,111,02.09.2010 13:00:52 ,1849,20.89,20.63,0.26,1.7,1510,0.04,0.258,0.217,1.5,0.817,0.3,0.4,STABLE,0.02,1.88,0,2.96,1033,334,53
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,35,111,02.09.2010 13:40:52 ,1863,20.89,20.63,0.26,1.8,1437,0.04,0.247,0.207,1.5,0.772,0.3,0.4,STABLE,0,1.88,0,2.96,163,33,0
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,36,111,02.09.2010 14:20:52 ,1829,20.89,20.64,0.25,1.8,1439,0.04,0.247,0.207,1.5,0.787,0.3,0.4,STABLE,0,1.88,0,2.96,49,7,0
RHO-2910,48-R,01.09.2010 14:32:37,111,19.09.2019 09:12:57,19.09.2019 09:12:57,34.28,90,30,90,30,EVRYNN=4,STD_0,37,111,02.09.2010 15:00:52 ,2409,20.89,20.56,0.33,1.9,1897,0.04,0.313,0.273,1.6,0.787,0.4,0.4,STABLE,0,1.88,0,2.96,596,110,0
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,1,112,01.09.2010 15:02:52 ,2224,20.89,20.56,0.33,0,1654,0.04,0.296,0.256,0,0.743,0.4,0.4,STABLE,0,0,0,0,1519,670,181
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,2,112,01.09.2010 15:42:52 ,2046,20.89,20.59,0.3,0.1,1532,0.04,0.277,0.237,0,0.748,0.4,0.4,STABLE,0,0,0,0,20,2,0
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,3,112,01.09.2010 16:22:52 ,1881,20.89,20.61,0.28,0.1,1420,0.039,0.259,0.22,0.1,0.755,0.3,0.4,STABLE,0,0,0,0,53,14,0
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,4,112,01.09.2010 17:02:52 ,3314,20.89,20.4,0.49,0.2,2544,0.039,0.433,0.394,0.1,0.767,0.6,0.4,STABLE,0,0,0,0,2148,1234,990
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,5,112,01.09.2010 17:42:52 ,2913,20.89,20.46,0.43,0.2,2202,0.04,0.381,0.341,0.2,0.756,0.5,0.4,STABLE,-0.02,-0.02,0,0,3317,1693,1899
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,6,112,01.09.2010 18:22:52 ,2271,20.89,20.55,0.34,0.3,1834,0.039,0.323,0.284,0.2,0.807,0.4,0.4,STABLE,0.17,0.15,0,0,1870,689,814
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,7,112,01.09.2010 19:02:52 ,2829,20.89,20.46,0.43,0.4,2438,0.039,0.417,0.377,0.3,0.862,0.5,0.4,STABLE,0,0.15,0,0,911,346,97
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,8,112,01.09.2010 19:42:52 ,3336,20.89,20.39,0.49,0.4,2655,0.04,0.451,0.411,0.3,0.796,0.6,0.4,DYNAMIC,0.09,0.24,0,0,3894,2294,2898
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,9,112,01.09.2010 20:22:52 ,3340,20.89,20.4,0.49,0.5,2546,0.04,0.434,0.394,0.4,0.762,0.6,0.4,STABLE,-0.01,0.23,0,0,6630,4514,4328
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,10,112,01.09.2010 21:02:52 ,3560,20.89,20.36,0.52,0.6,2736,0.04,0.464,0.424,0.5,0.769,0.6,0.4,DYNAMIC,-0.02,0.21,0,0,6534,4256,3991
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,11,112,01.09.2010 21:42:52 ,3329,20.89,20.4,0.49,0.7,2414,0.04,0.414,0.374,0.5,0.725,0.6,0.4,DYNAMIC,0.11,0.32,0,0,6546,4274,3641
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,12,112,01.09.2010 22:22:52 ,3159,20.89,20.42,0.47,0.8,2515,0.04,0.43,0.39,0.6,0.796,0.6,0.4,STABLE,0.08,0.4,0.06,0.06,5331,3313,3475
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,13,112,01.09.2010 23:02:52 ,3480,20.89,20.37,0.52,0.9,2835,0.04,0.479,0.439,0.7,0.815,0.6,0.4,DYNAMIC,0.08,0.48,0.04,0.1,5513,3443,4095
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,14,112,01.09.2010 23:42:52 ,3417,20.89,20.38,0.51,0.9,2770,0.04,0.469,0.429,0.7,0.811,0.6,0.4,DYNAMIC,0.08,0.56,0.08,0.18,5185,3347,4582
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,15,112,02.09.2010 00:22:52 ,3111,20.89,20.42,0.47,1,2624,0.04,0.447,0.406,0.8,0.843,0.6,0.4,DYNAMIC,0.21,0.77,0.54,0.72,4371,2677,3898
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,16,112,02.09.2010 01:02:52 ,2988,20.89,20.44,0.45,1.1,2493,0.041,0.427,0.386,0.9,0.834,0.5,0.4,STABLE,0.05,0.82,0.24,0.96,3250,1698,2416
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,17,112,02.09.2010 01:42:52 ,3001,20.89,20.44,0.44,1.2,2360,0.041,0.406,0.366,0.9,0.786,0.5,0.4,DYNAMIC,0.03,0.85,0.12,1.08,2083,885,1638
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,18,112,02.09.2010 02:22:52 ,2546,20.89,20.51,0.38,1.2,2127,0.041,0.37,0.329,1,0.836,0.5,0.4,STABLE,0.21,1.06,0.24,1.32,1920,745,495
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,19,112,02.09.2010 03:02:52 ,2060,20.89,20.58,0.31,1.3,1717,0.041,0.307,0.266,1,0.833,0.4,0.4,STABLE,0,1.06,0,1.32,170,41,1
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,20,112,02.09.2010 03:42:52 ,2822,20.89,20.47,0.42,1.4,2374,0.041,0.409,0.368,1.1,0.841,0.5,0.4,STABLE,0,1.06,0.12,1.44,649,208,256
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,21,112,02.09.2010 04:22:52 ,2413,20.89,20.53,0.36,1.4,2020,0.041,0.354,0.313,1.1,0.837,0.4,0.4,DYNAMIC,0.09,1.15,0.24,1.68,3211,1697,2661
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,22,112,02.09.2010 05:02:52 ,2394,20.89,20.53,0.36,1.5,2047,0.042,0.359,0.317,1.2,0.855,0.4,0.4,STABLE,0.14,1.29,0.12,1.8,2052,890,1113
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,23,112,02.09.2010 05:42:52 ,2214,20.89,20.55,0.33,1.5,1936,0.041,0.341,0.3,1.2,0.874,0.4,0.4,STABLE,0.18,1.47,0.12,1.92,822,307,273
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,24,112,02.09.2010 06:22:52 ,2001,20.89,20.59,0.3,1.6,1727,0.042,0.309,0.267,1.3,0.863,0.4,0.4,STABLE,0,1.47,0,1.92,60,10,0
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,25,112,02.09.2010 07:02:52 ,2331,20.89,20.54,0.35,1.6,2006,0.043,0.354,0.311,1.3,0.861,0.4,0.4,STABLE,0.03,1.5,0.36,2.28,2962,1521,2093
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,26,112,02.09.2010 07:42:52 ,2344,20.89,20.55,0.34,1.7,1738,0.043,0.312,0.269,1.4,0.742,0.4,0.4,STABLE,0.01,1.51,0,2.28,1483,535,761
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,27,112,02.09.2010 08:22:52 ,1999,20.89,20.59,0.3,1.8,1559,0.043,0.284,0.241,1.4,0.78,0.4,0.4,STABLE,0,1.51,0,2.28,128,18,0
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,28,112,02.09.2010 09:02:52 ,2039,20.89,20.59,0.3,1.8,1573,0.042,0.285,0.244,1.4,0.771,0.4,0.4,STABLE,0,1.51,0,2.28,172,11,0
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,29,112,02.09.2010 09:42:52 ,2773,20.89,20.48,0.41,1.9,2226,0.041,0.386,0.345,1.5,0.803,0.5,0.4,STABLE,0,1.51,0,2.28,406,68,18
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,30,112,02.09.2010 10:22:52 ,2144,20.89,20.57,0.32,1.9,1708,0.04,0.305,0.264,1.5,0.796,0.4,0.4,STABLE,0.05,1.56,0,2.28,1396,609,733
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,31,112,02.09.2010 11:02:52 ,1870,20.89,20.61,0.28,2,1467,0.04,0.268,0.227,1.6,0.785,0.3,0.4,STABLE,0,1.56,0,2.28,82,13,4
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,32,112,02.09.2010 11:42:52 ,1919,20.89,20.61,0.28,2,1474,0.04,0.268,0.228,1.6,0.768,0.3,0.4,STABLE,0,1.56,0,2.28,47,11,0
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,33,112,02.09.2010 12:22:52 ,1807,20.89,20.62,0.27,2.1,1365,0.04,0.251,0.211,1.7,0.756,0.3,0.4,STABLE,0,1.56,0.06,2.34,35,4,0
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,34,112,02.09.2010 13:02:52 ,2389,20.89,20.53,0.36,2.1,1954,0.04,0.343,0.303,1.7,0.818,0.4,0.4,STABLE,0.14,1.7,0,2.34,1326,529,391
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,35,112,02.09.2010 13:42:52 ,2069,20.89,20.58,0.31,2.2,1716,0.04,0.306,0.266,1.7,0.829,0.4,0.4,STABLE,0,1.7,0,2.34,68,14,0
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,36,112,02.09.2010 14:22:52 ,2016,20.89,20.59,0.3,2.2,1627,0.04,0.292,0.252,1.8,0.807,0.4,0.4,STABLE,0,1.7,0,2.34,158,21,0
RHO-2911,49-L,01.09.2010 14:32:37,112,19.09.2019 09:12:57,19.09.2019 09:12:57,36.9,90,30,90,30,EVRYNN=4,STD_0,37,112,02.09.2010 15:02:52 ,2555,20.89,20.51,0.38,2.3,1987,0.04,0.348,0.308,1.8,0.777,0.5,0.4,STABLE,0,1.7,0,2.34,537,69,0
RHO-2912,50-RL,01.09.2010 14:32:37,113,19.09.2019 09:12:57,19.09.2019 09:12:57,34,90,30,90,30,EVRYNN=4,STD_0,1,113,01.09.2010 15:06:52 ,1921,20.89,20.62,0.27,0,1702,0.04,0.282,0.243,0,0.886,0.3,0.4,STABLE,0.09,0.09,0,0,459,124,241
RHO-2912,50-RL,01.09.2010 14:32:37,113,19.09.2019 09:12:57,19.09.2019 09:12:57,34,90,30,90,30,EVRYNN=4,STD_0,2,113,01.09.2010 15:46:52 ,1913,20.89,20.62,0.27,0,1703,0.04,0.283,0.243,0,0.89,0.3,0.4,STABLE,0.4,0.49,0,0,602,63,181
RHO-2912,50-RL,01.09.2010 14:32:37,113,19.09.2019 09:12:57,19.09.2019 09:12:57,34,90,30,90,30,EVRYNN=4,STD_0,3,113,01.09.2010 16:26:52 ,1972,20.89,20.62,0.27,0.1,1691,0.039,0.28,0.241,0.1,0.858,0.3,0.4,STABLE,1.05,1.54,0,0,808,176,344
RHO-2912,50-RL,01.09.2010 14:32:37,113,19.09.2019 09:12:57,19.09.2019 09:12:57,34,90,30,90,30,EVRYNN=4,STD_0,4,113,01.09.2010 17:06:52 ,1869,20.89,20.63,0.26,0.1,1544,0.039,0.26,0.22,0.1,0.827,0.3,0.4,STABLE,-0.02,1.52,0,0,226,34,46
RHO-2912,50-RL,01.09.2010 14:32:37,113,19.09.2019 09:12:57,19.09.2019 09:12:57,34,90,30,90,30,EVRYNN=4,STD_0,5,113,01.09.2010 17:46:52 ,1924,20.89,20.62,0.26,0.2,1605,0.04,0.269,0.229,0.1,0.834,0.3,0.4,STABLE,-0.53,0.99,0,0,712,106,62
RHO-2912,50-RL,01.09.2010 14:32:37,113,19.09.2019 09:12:57,19.09.2019 09:12:57,34,90,30,90,30,EVRYNN=4,STD_0,6,113,01.09.2010 18:26:52 ,1864,20.89,20.63,0.26,0.2,1513,0.039,0.255,0.216,0.2,0.812,0.3,0.4,DYNAMIC,0.59,1.58,0,0,405,36,33
RHO-2912,50-RL,01.09.2010 14:32:37,113,19.09.2019 09:12:57,19.09.2019 09:12:57,34,90,30,90,30,EVRYNN=4,STD_0,7,113,01.09.2010 19:06:52 ,2717,20.89,20.52,0.37,0.3,2246,0.039,0.36,0.32,0.2,0.827,0.4,0.4,STABLE,0.49,2.07,0,0,1069,279,52
RHO-2912,50-RL,01.09.2010 14:32:37,113,19.09.2019 09:12:57,19.09.2019 09:12:57,34,90,30,90,30,EVRYNN=4,STD_0,8,113,01.09.2010 19:46:52 ,3089,20.89,20.47,0.42,0.3,2378,0.04,0.379,0.339,0.3,0.77,0.5,0.4,STABLE,0.24,2.31,0,0,1280,380,240
RHO-2912,50-RL,01.09.2010 14:32:37,113,19.09.2019 09:12:57,19.09.2019 09:12:57,34,90,30,90,30,EVRYNN=4,STD_0,9,113,01.09.2010 20:26:52 ,2930,20.89,20.49,0.4,0.4,2416,0.04,0.385,0.345,0.3,0.825,0.5,0.4,STABLE,0.91,3.22,0,0,3178,1541,1591
RHO-2912,50-RL,01.09.2010 14:32:37,113,19.09.2019 09:12:57,19.09.2019 09:12:57,34,90,30,90,30,EVRYNN=4,STD_0,10,113,01.09.2010 21:06:52 ,2811,20.89,20.5,0.39,0.5,2372,0.04,0.378,0.338,0.4,0.844,0.5,0.4,DYNAMIC,1.43,4.65,0.14,0.14,2466,911,827
RHO-2912,50-RL,01.09.2010 14:32:37,113,19.09.2019 09:12:57,19.09.2019 09:12:57,34,90,30,90,30,EVRYNN=4,STD_0,11,113,01.09.2010 21:46:52 ,2597,20.89,20.53,0.36,0.5,2110,0.04,0.341,0.301,0.4,0.812,0.4,0.4,DYNAMIC,0.58,5.23,0.06,0.2,1149,340,331
RHO-2912,50-RL,01.09.2010 14:32:37,113,19.09.2019 09:12:57,19.09.2019 09:12:57,34,90,30,90,30,EVRYNN=4,STD_0,12,113,01.09.2010 22:26:52 ,2119,20.89,20.59,0.3,0.6,2013,0.04,0.328,0.287,0.5,0.95,0.4,0.4,STABLE,0.28,5.51,0.12,0.32,855,247,136
RHO-2912,50-RL,01.09.2010 14:32:37,113,19.09.2019 09:12:57,19.09.2019 09:12:57,34,90,30,90,30,EVRYNN=4,STD_0,13,113,01.09.2010 23:06:52 ,2060,20.89,20.6,0.29,0.6,1947,0.04,0.318,0.278,0.5,0.945,0.3,0.4,STABLE,1.84,7.35,0.06,0.38,845,313,293
RHO-2912,50-RL,01.09.2010 14:32:37,113,19.09.2019 09:12:57,19.09.2019 09:12:57,34,90,30,90,30,EVRYNN=4,STD_0,14,113,01.09.2010 23:46:52 ,2414,20.89,20.55,0.34,0.7,2214,0.041,0.356,0.316,0.6,0.917,0.4,0.4,STABLE,0.11,7.46,0.1,0.48,643,219,101
RHO-2912,50-RL,01.09.2010 14:32:37,113,19.09.2019 09:12:57,19.09.2019 09:12:57,34,90,30,90,30,EVRYNN=4,STD_0,15,113,02.09.2010 00:26:52 ,2359,20.89,20.56,0.33,0.7,2181,0.041,0.352,0.311,0.6,0.924,0.4,0.4,DYNAMIC,0.65,8.11,0.14,0.62,815,155,47
RHO-2912,50-RL,01.09.2010 14:32:37,113,19.09.2019 09:12:57,19.09.2019 09:12:57,34,90,30,90,30,EVRYNN=4,STD_0,16,113,02.09.2010 01:06:52 ,2130,20.89,20.59,0.3,0.8,2025,0.041,0.33,0.289,0.7,0.95,0.4,0.4,STABLE,-0.15,7.96,0.24,0.86,448,117,35
